tuç	5130
ıit	30228
okl	49700
klu	73937
aağ	30217
aşg	15514
şgü	16520
gül	72317
nıp	28699
ıpa	85500
duç	7709
boş	57894
oşd	1539
muy	65549
dui	48541
kür	124168
olv	33568
ngı	58238
bom	34984
omb	118162
unz	11834
nzo	28145
unf	23587
eas	198964
unm	254046
ızg	20303
zgı	2837
ızm	15915
ıkz	3610
ntm	32547
üky	23946
aod	18757
gez	53978
ezg	24829
zgi	67344
eşu	29132
aip	18406
eph	169921
vah	28591
ahş	28113
hşi	7584
zav	17248
tıh	25109
ahh	14407
hhü	3284
amm	177265
mme	180497
edh	26640
hke	36593
yyi	16588
idb	49037
dbe	43352
beh	20795
rzn	1035
mşh	113
şhe	8704
hel	227805
hud	60527
dud	52677
bem	14249
pez	13372
nuö	16769
uöğ	6997
müd	83079
tgi	23692
işb	96285
ome	287851
vam	133887
öle	33270
zaa	25007
aiv	12058
uzp	7106
zpl	6224
pei	20166
eic	44767
chi	422390
gih	7651
lıh	40883
emç	7243
mçi	6817
rkd	28855
usj	10984
sji	3754
ieg	36769
mko	61035
iık	70
seh	36204
nçg	3478
çgö	5191
çey	44527
eus	72171
çed	32964
yku	46665
lgö	30906
eao	6058
gkö	1782
örf	19316
rfe	75021
fez	15100
yıd	59794
şfi	11798
kmı	38053
şgi	11273
alu	124217
ore	830166
ybu	32780
ıkr	38554
kük	9818
koz	35252
ozm	12542
zmo	13681
mop	12153
opo	122413
kae	18232
aes	83663
gta	28482
ihü	29711
lcu	156956
cul	162080
uky	22963
nkr	64243
aly	398303
lye	81186
tuc	34291
öde	26999
apr	132252
oyk	23924
ıes	40146
yel	219672
iyu	42717
yuç	3374
uçu	37104
çut	1551
ygi	22564
uti	102377
uöm	1568
zsi	32050
nöğ	17310
öğü	13276
ğüd	6441
üüz	5205
lyö	16590
yiö	10957
iöz	56032
küb	26805
ınz	16695
ıpb	10569
aia	29928
ümu	8607
ünu	5589
guy	20422
gıs	9485
ınf	44308
rsç	11158
sça	32946
urg	195636
rgb	18622
gbü	1847
ükh	16924
vis	208229
tkı	89851
kıd	34333
zay	98089
ıbe	133993
uğv	176
ğve	5816
süs	21683
slü	32588
lüe	25653
üey	6700
htk	10981
pid	117354
lbo	91869
hap	76485
ışç	12080
şçi	56448
lmü	79872
ürh	14572
ezk	26176
onh	97563
lük	162947
üçy	13012
çyo	2686
küö	1360
üöl	2907
onv	94747
iss	194942
ssı	12471
ıkg	52576
göl	67780
lüt	49954
asv	44706
sve	211627
rur	46902
yıo	17168
biz	74633
izz	23185
zza	31552
ahc	12668
hce	26563
ğız	19498
ızu	3864
zul	34502
ulü	606411
çag	6850
işc	3790
şce	4573
nif	55345
ife	146296
edg	29356
dge	76021
zia	57932
ıkc	11916
lkü	26577
küo	5175
üol	75854
esp	279349
spi	145749
pit	87116
ziç	22366
ızi	29522
ışs	33549
rva	163890
stç	6223
tçe	50111
çeg	9079
ipg	14542
ücc	5705
cca	76767
htü	4337
müs	79431
üma	182646
edc	35049
dce	17582
ets	201230
tsö	5562
cüs	28454
iaç	49293
evg	35142
vgi	26034
nüo	10288
kiu	20381
nüb	13509
uzn	6366
zna	11413
ılo	40514
ehd	23751
hdi	33955
hmu	29598
uty	16827
alv	90097
lva	81241
vaç	4005
çon	4041
okz	7335
zml	5310
göt	19452
ötü	56311
nod	46332
upd	20849
pde	47408
eot	40909
fil	667048
küd	13962
urv	51294
uzk	28376
zkü	9452
rkl	182937
eyh	51275
yhu	8551
yaü	36298
aüz	17770
emv	17600
otr	47357
iot	50501
lcı	9090
cık	97367
ikh	62292
rtü	221968
tüp	29676
üpm	37805
ael	155828
çaf	3947
ziv	14229
vay	53560
nöd	19290
üot	1379
vik	274859
alç	30946
lçı	13159
açg	209494
zlü	29116
lül	216265
cuz	6454
uzc	6603
pal	214314
dta	44523
ibn	18796
bna	46752
lhi	32891
suç	54293
utü	59611
lüp	505012
rşe	186931
eyg	35024
yge	30092
kcu	33984
civ	65881
eög	335
nvr	2129
vri	126078
kbe	110113
mug	11307
yeo	42520
uga	55354
hko	14005
zms	7103
rdö	46446
ümn	13213
mno	28033
tız	2336
iir	68391
tov	35409
ova	244301
toh	22745
hoç	478
oça	13160
aeg	17744
sid	358358
şaa	24290
emk	42540
mki	34260
rcı	12453
lız	6240
ızn	4151
zne	19872
orb	152685
ıtg	2179
rüm	75688
alz	41902
lze	34589
zem	72755
okd	39417
ğıü	8611
msı	113483
şor	12713
şbö	7798
yıü	2779
ıüs	10536
key	98681
ylü	205731
çıd	17819
eön	55276
aşp	11292
şpl	2145
ğıp	14776
ıpl	32796
yuü	502
uüç	6925
üçe	10382
çea	22348
ıoğ	15039
rıç	43807
yot	37154
aho	68378
ıot	10653
dda	84043
suf	35807
ufi	38349
kub	28363
ubr	19391
bra	196981
vit	87164
nşe	78253
yhm	1850
hme	183957
cid	131697
nıç	18837
kmi	86436
işd	18594
ıai	7646
üşb	10287
ebö	62321
poğ	4108
afy	35497
fya	41783
zua	5575
tmu	30560
uşg	7013
ühi	8608
vun	79907
edk	21203
dka	40853
ıkn	23198
cüo	10686
umç	8066
mçö	2266
air	193579
çiz	77024
zip	17043
nçö	14801
ıpg	5603
maö	17448
meh	135139
eho	69118
niğ	19333
ğek	5827
eşr	16530
şra	7998
fıe	937
aşu	26563
rkç	74574
kçe	170616
çeç	8410
ikç	65992
eyn	138653
ynç	271
vir	145111
mür	49425
elö	22471
löz	19311
özt	23349
ztü	37273
cih	108617
güs	7685
saa	177736
ürv	26995
zmb	7963
isb	104449
sbn	49648
bnb	11609
ref	265823
liz	262065
ceç	14158
ilt	190089
lti	111187
usn	67275
sne	90654
svi	78145
köç	398
öçi	460
çiş	32406
eer	158484
işg	48765
şdö	6937
çel	102009
ntö	5991
tön	10473
züs	6184
yhü	3955
hül	9304
iib	25960
bnü	1712
esr	76728
sri	30382
taz	28494
krs	2609
oşg	5483
rüg	5827
buc	47059
imv	57614
nüa	20310
kıe	5231
ıev	14825
htt	906666
ttp	891512
tps	450090
psf	13204
sfa	36646
acu	77484
lty	113745
ton	490305
els	305709
lsk	25319
ach	214181
cht	88078
htm	172038
tmc	6371
ldc	32644
dci	12508
ies	227052
ity	195463
tyo	58560
hşe	7530
şeb	22827
ebb	21329
bba	31521
hçe	90902
zmi	110031
zik	214119
köh	800
öhn	612
eür	18857
çie	6139
uca	88588
yno	25893
köt	33039
bıo	3922
mze	9410
ükı	7850
edb	55319
dba	52608
ziü	4639
iüz	46619
düg	4038
nck	10737
cku	52622
bid	67597
ecı	570
gal	332341
iög	1018
tıg	22253
nçk	11545
çku	10078
rre	217181
dnf	3735
hıh	772
edn	29603
dnr	1106
düa	15299
üal	50338
bne	10550
ilf	21428
lfi	60071
fia	23287
khy	3183
hye	15768
apç	26059
utd	18898
ltc	9239
tci	25813
ucü	2066
ynb	12745
rza	78961
ıph	6815
phe	105228
oşa	52581
üzb	13903
yia	35296
ükç	36323
pıp	4374
çan	70554
ldn	9119
dnh	1100
şhm	66
güb	4531
adb	24226
dbi	34172
dna	40386
vie	116082
ied	98666
oln	31614
lnj	472
nja	71211
jal	17679
gob	17453
obi	121770
şoğ	4405
uib	6146
ibr	104467
zap	15179
zmü	13822
cio	81724
elh	66331
lhk	1149
ikü	65726
eaz	27438
azk	32158
kcü	2571
ync	20610
yns	10746
şab	103437
ğid	48621
tog	54262
guç	1935
uaç	16971
uşd	7020
şde	28593
ümf	6212
mfe	48434
ıyd	41356
viy	76027
kkö	26852
itd	28921
tdv	2206
dvi	18398
klo	60656
lop	92255
ope	420188
müe	7349
üel	22280
lif	226862
ifm	9803
fmu	6556
taf	109426
nts	228444
upö	2876
pöl	4408
lap	115794
api	156317
pir	74843
uon	16718
dep	232815
açk	24431
ğüh	3157
erz	85267
suo	38308
rvd	1586
vde	56972
kım	715606
mau	55431
lçu	21444
luh	27662
uhü	7351
ıah	13760
eds	86101
dse	106960
ılv	5233
rvy	1583
vyı	2733
yni	56941
onü	29880
çyü	5447
güş	761
üşa	13938
hku	18917
ısn	4694
zük	15451
uyü	31277
yüç	1480
çay	60596
rvn	1689
vni	15032
döl	8339
hti	86756
opa	136864
hhi	11977
azn	11992
ıaz	17050
içz	563
çza	1058
eşg	14675
ndg	37408
sıü	18974
fta	404780
nıı	1029
ıır	1176
ğaa	5769
raı	1142
phi	133243
ipd	21018
şiç	16428
nüö	2704
üöğ	2533
hıe	528
ksö	19607
özk	29036
zko	39944
ifl	60560
fli	64146
şaç	17216
ağr	40858
ğrı	35892
ıst	151249
kru	29701
ruu	5928
uuz	8372
üşy	6284
şyo	5780
hik	96442
ğag	6840
ıöy	2219
öyk	30808
ykü	23708
şva	5936
ilh	69886
lça	76666
ryu	44722
miç	56685
eğm	7476
ğmi	2048
nuu	8842
uun	9757
uçö	4431
çöz	65594
özm	13799
üyi	1224
ıav	53755
vsı	1807
kyü	45715
üyk	343
mto	222246
zud	2618
nür	83114
uyl	52927
lba	174521
gam	104453
nuv	75779
vaz	30753
azg	32407
zge	49759
sag	65153
oyö	4133
yöl	2277
ölç	173411
lçü	157238
çüş	256
üşe	36478
emg	20568
yiz	12726
ipu	27796
pua	179602
veş	47443
şif	36756
ıöb	408
öbü	1757
bür	25382
iöy	2696
tüy	29851
ekz	21376
tağ	23126
eiz	37606
çeğ	12410
mız	80530
lıö	11444
şyi	1144
çua	3142
ışh	15149
şhü	2510
osa	184209
ürn	11717
ğüt	11351
röl	20628
mne	45794
çeş	115533
ırr	30640
rrı	8007
ıty	5274
urü	7633
knb	21590
taö	14927
ğük	5431
uiş	19782
mum	38615
nüi	10297
üid	5074
nüc	6276
nvo	49856
voy	14685
rçü	24296
aaş	27060
üsö	4461
nhl	5927
nfi	168645
fiz	58152
ngv	17787
uho	13239
üşo	8336
gia	72177
çic	22674
icü	4520
cüz	2473
gon	102365
yug	23584
işy	28679
euz	41542
anf	208274
çlı	35897
eih	20802
şıa	21136
ıac	5089
rtb	47322
avı	10829
vır	4074
eod	41461
şbu	20897
ğuz	31173
esn	82796
sna	76307
tüğ	7954
ğüz	1510
şıe	10855
ıiy	7098
mei	111039
ğme	66270
pba	46186
vki	18590
kva	62316
sıf	82480
ıfl	42289
hai	83159
üdu	4154
kmü	58016
ıum	4590
pce	9236
aak	69384
fel	101332
uşö	2804
şöz	5549
sot	30529
glu	14568
şas	29804
bam	29659
amv	200789
seo	56319
ürl	156691
rlü	133581
ışe	57207
vap	26621
nho	80706
hua	67925
yhe	18608
ıay	68535
rçı	16625
kop	102688
opm	24835
unh	47270
tuf	10610
ufk	6747
fkr	4510
krd	4125
dıg	39967
şeh	357039
elş	11894
lşa	55227
ils	99817
inş	109551
lyü	12027
gıl	35785
gır	5146
lıg	50573
erf	214035
rfü	6256
fül	2827
ütç	14804
tça	24593
lsı	26541
vın	4795
opu	49602
pun	29132
yif	18200
ünh	15060
poy	9750
erş	75604
rşö	3949
şöl	2693
eoy	82259
eeğ	30674
gog	28728
ogü	10987
ünş	4815
nşö	3348
azy	25648
zyü	6564
zev	17291
iöv	1853
öve	5354
içm	11862
ksg	17330
iys	14545
ysi	48326
şem	24751
lüg	11017
liü	12512
iün	23093
lıü	9090
ıün	8637
lüi	17945
üif	1526
fad	133023
ünç	9459
nçv	5522
ynv	2016
kri	122973
iiy	18901
noc	58549
apo	352648
şes	18429
amü	67011
myi	14352
pdi	26217
hie	63934
apy	16173
ısc	25753
ngç	4999
gçu	445
çue	921
uen	65015
uşr	1975
mıu	5046
ıuz	18467
açy	15518
ğiö	14865
üri	47551
rue	43333
uek	27312
nuş	69158
bef	11412
lse	224394
oti	100993
mia	104807
ehv	2359
hve	47375
ltm	36638
okş	7603
kşa	59067
ify	20745
fyi	2269
fsi	20882
ütl	44386
ybo	102649
yum	252416
ıru	38482
erj	92291
ntb	46478
tbö	206547
vıs	2069
ırç	37763
naö	14050
lav	159701
rze	33633
vko	8792
aam	73087
cıt	38504
şyö	3593
igr	73757
ktl	4827
mlu	109069
ıöz	33315
apk	19244
mpo	76795
uoz	3126
nüf	476576
üfu	479298
fus	488551
nkg	14757
bri	220504
srb	5826
meo	55133
eoc	27571
tou	70627
ouc	23224
uch	65718
şye	11622
gik	68952
nnü	67522
teü	9645
eog	27262
kgr	749153
şgr	4418
gus	75878
eçk	34481
aör	14416
riı	1096
iır	1522
öll	11018
ipf	7406
pfe	10714
eoö	570
eja	65347
jap	107991
rov	142583
ümr	34767
iek	82623
nom	169818
pıd	9248
ıti	31543
tmı	26242
giv	25690
kyo	62118
olü	103906
lüv	15325
şba	69559
utv	19529
tba	192852
aag	16672
biu	17332
öğe	7152
ğen	18802
üzt	7082
egl	18490
glo	53944
lob	47276
eam	383484
abd	192691
bdd	32112
onp	99019
stg	33266
tga	46202
mic	186110
hae	86054
lhh	670
hhe	10752
aun	57396
ogr	203112
aph	74488
cso	20764
soc	81021
oci	63719
cie	87148
tyn	19294
ict	85265
cta	36172
edr	149668
drg	9318
elı	6393
kkü	51512
lef	1032207
sov	114977
ovy	87015
vye	100717
omü	66390
zmk	10184
mdö	19042
etb	206549
rej	29548
jim	55827
ıms	164594
ızd	55687
şge	20603
ükv	18620
vil	184041
ğab	14779
mip	23200
itö	32607
tög	286
ögr	483
grö	3397
rög	733
ögt	33
gtu	4718
tug	21165
ugr	20129
vaa	43299
lkc	16169
tör	222674
tso	83132
ldo	64417
dog	27180
ogb	6169
gbö	2587
eçö	9900
ölo	1381
şae	44582
vce	3700
örl	86335
etç	134819
uçs	12658
çsu	4632
uzb	23686
ıiz	13949
ılç	45230
üfe	28202
çmo	2356
kbö	45678
npu	36787
pul	40785
emp	94619
poz	92573
zyu	9531
myı	93099
ldö	15301
mhu	221366
pım	132739
lji	4928
jil	21061
asd	33585
sde	151682
ulc	19975
lce	30370
rnd	17935
rkh	34249
rno	95759
nog	36448
oga	67712
röz	55820
özb	19587
zış	7359
üro	36917
rud	67080
şga	36985
lüş	4801
ylı	66984
kiv	55800
ılc	9656
rpa	273908
evp	10492
vpi	3576
pik	59860
llm	38625
izt	22881
zti	6696
ipn	68514
pna	17152
izu	16126
zit	38636
ımv	27565
uçl	118044
duh	31354
ımh	33191
ğıc	8133
rru	50193
süo	14716
cıg	22399
yti	28923
suc	20550
kık	13103
ros	793855
giö	3628
lüö	2738
üör	1568
rnö	5668
aoy	85347
kıo	7511
rub	161168
ğiu	6954
ecu	72349
ybn	1318
bnı	141
sül	41638
bül	28674
ülh	15907
yrh	3090
aöz	51434
iln	21506
heş	1388
bnl	2352
bnh	6259
eem	58493
nzb	2803
atr	240645
tri	449015
cef	40675
efo	200364
for	601115
dru	33527
mbr	60134
idg	68325
geu	16748
eun	84577
typ	67734
ypr	37414
ess	344153
ssp	49358
pis	110838
bns	7495
ndd	109109
mıb	58378
hok	22925
üçö	1767
hiv	152750
gro	788460
beg	41894
egv	1571
zso	16964
ğuü	5576
uül	9746
oyo	53315
mos	107994
osk	87760
sko	167399
kov	113502
vav	15452
vif	5403
lür	44178
usd	52832
lov	130000
ovi	189599
viç	47110
içc	653
cik	72425
eak	104601
duö	6013
uöz	16009
çib	23519
kkn	8691
tıo	22356
unp	23578
emö	15935
mön	17174
önb	5152
ıpu	15344
put	33486
stv	34918
tvi	42917
iia	31814
uss	170286
ssk	16988
khp	873
hpo	13573
osl	69590
slo	153278
ovv	7892
vvi	7853
viv	36120
iiv	18950
ivv	4913
vvd	526
vds	2476
dsl	11967
hev	36105
evt	11027
vta	52508
auk	18074
kss	11912
sss	41627
ssr	16458
srn	1981
nov	139200
ovo	31344
vos	13731
osi	120515
lts	36353
tse	115041
evo	75849
voc	9278
toz	18381
ğıç	11531
mru	17307
enr	121945
usç	18199
isv	94938
liv	171934
ivo	45167
von	48888
ceü	5584
kei	37277
lkn	6172
uiv	4848
uam	28933
içd	6661
ikp	65569
kpo	42727
rsk	41164
ümc	30958
mch	26757
vao	7324
olş	44819
lşo	1052
şoi	107
oip	2859
kre	144552
khü	13782
eii	25664
mst	103851
mid	266800
küi	4980
üik	5389
ntv	37768
orj	14475
rjo	32917
jok	6310
fey	16223
yod	19587
dor	147358
ovd	12287
vda	17667
üru	8692
kıa	15077
bim	25498
rçö	8093
ımt	87042
rkc	31216
upm	15088
pmi	34287
ukn	10076
knü	12187
nci	482088
upt	38188
ptu	21701
ükf	8692
kfa	54413
ülg	9613
lgh	2455
ghü	2177
güh	1146
ebr	107980
zke	14946
see	137022
ect	160057
cti	152709
nvi	90414
vig	25648
igh	983527
ndm	65725
dmo	27298
ltr	52543
npg	1906
pga	26138
nds	124550
fis	61729
nsp	131199
spg	13968
küş	5691
nos	123538
msu	81876
kos	96549
adz	14480
dza	7204
nög	1377
ygü	11853
güy	3147
ükm	109640
güa	1327
üab	1960
ıyö	40653
ıos	18426
nap	93360
utb	359466
ukr	59794
myö	28642
uos	19980
orü	8569
iaz	39161
oys	45075
ysa	92272
myü	60242
hhu	3554
uyi	5403
şıü	2214
eym	67248
avc	29265
vcı	24494
laü	10657
lüç	7320
hıs	6771
etz	47617
tza	44180
aos	42695
ios	109845
aer	114102
tom	199347
ıim	48307
şru	9242
ruv	19198
üpd	6975
aii	26637
ayç	9188
yça	8153
köy	296843
öyü	73766
öyd	39684
mgi	26124
ysu	41095
mud	32872
udd	16087
ddö	2904
pta	124572
yus	41350
sop	45416
puc	6193
geb	147201
uph	25656
tdö	11272
ihv	9327
jiç	2404
rüi	54416
üil	31454
ğuc	7080
ıkü	30892
tüi	6222
üiş	3548
ldl	9073
ümi	40247
eby	13401
byv	1982
yvl	597
ovu	23597
leğ	25834
ırp	57216
ofe	107845
örz	410
izv	22979
ğıu	5935
mtü	165833
lie	164810
ogp	7710
gpr	14380
ofd	24642
fdr	12599
dra	281243
cav	47976
çaç	9289
caa	64774
ğür	2230
euk	15388
csd	5468
mci	76811
rgr	98385
upb	25416
ndn	27882
izn	15623
uşb	15933
eöt	2547
işh	16721
cıa	61044
yca	97388
znm	433
lky	30227
üsh	5540
opy	42895
ryi	34920
llk	13590
üph	44466
tkü	11224
ish	191392
shm	17426
seu	72591
eum	35665
ıib	6825
guz	6536
uzh	22545
ıeb	14348
zib	26779
şec	6556
rkv	15541
şiz	9522
vef	93375
üyy	436
gig	24279
uyc	806
asç	5576
sçı	9866
nbı	4664
ızç	7183
zço	9838
mıc	6021
lmm	19539
nob	54425
obu	34306
doi	21958
oin	76767
act	104417
ıvi	46897
vid	170791
eoo	29475
ooy	27932
ucr	7282
cru	24464
rou	817741
ous	108806
bnm	3715
joh	129720
ohn	111095
hng	6367
urr	57517
nlo	103539
mpr	40376
bnö	543
bnr	2137
kyp	3177
ypa	30521
pau	72370
fea	37311
ndl	63847
dle	81433
ega	161785
acy	18101
cyb	6094
ybl	9353
cke	84876
llp	59999
lpu	11078
pub	46432
ubl	76445
bli	77306
err	337178
rrp	1361
mmd	16241
mdc	1679
dco	211941
coo	34906
oop	24315
epr	141465
ssc	76366
sci	97987
idt	607572
lsp	575523
sof	169268
feu	7614
eur	148962
rop	161686
peb	16251
ebl	44562
gat	77313
bre	151962
tsc	69562
sch	288442
lre	59134
esf	59306
sfr	48165
fro	103833
sou	92112
nkp	5922
htr	17476
trü	12199
rüb	44489
übn	11303
rco	346433
coi	15188
elc	63554
nbb	4293
bbc	22176
bcg	1727
cgr	13270
ncy	33892
cyc	29488
ycl	46217
clo	43200
iac	94515
nht	54377
tpn	24844
pnt	2510
tvm	6302
vms	1701
msn	12861
snb	21411
nbc	8277
bcc	21517
omn	28994
spc	40967
asc	112752
scı	393
bca	12039
cüa	9136
üar	16130
kht	38179
soz	6013
ozc	3195
zcu	5361
uco	27356
omt	90662
mtr	48714
trk	13770
yip	37911
ımm	89473
tpb	37410
pbl	5385
blo	180008
ogm	8221
gmi	16180
etc	60170
tco	185677
trc	6861
nri	735311
cok	8781
kgu	5032
ibl	41510
gbl	5197
ogn	22095
gno	27477
lmş	2146
itv	37879
üfi	11189
lmf	37686
mfo	33791
fot	59676
afç	8670
fçı	8015
ıkf	16603
kfo	22189
ady	223757
dyo	74783
yog	25214
fid	36015
imç	14473
mçe	14477
loz	21143
ozd	9496
mbü	12154
bük	26384
itf	14558
tfi	49569
lms	34715
mue	35366
uel	93445
lbe	115351
eck	47333
bdy	8010
mıf	26191
ıfi	117509
lmt	28967
lmd	41181
abz	42167
bzo	40070
vat	149022
rkp	18046
stp	57849
tpa	239173
yei	55050
sos	135518
osy	249924
mok	117606
işç	44494
lşe	25091
etf	52542
tfı	2709
ıey	18793
mso	70412
uoc	9195
eju	25797
cto	95099
ihh	28570
hha	48213
iyy	10693
yyu	7016
nfı	6687
ımk	69993
mkg	984
zaç	6279
ğuö	7047
uöl	15509
sts	77907
ubh	3731
bhi	5926
viz	107993
zad	54349
irı	9087
zaö	2417
züt	2553
neö	17091
iöğ	22046
ukf	14102
bih	22745
col	1442316
spo	499930
iue	48715
ehm	87885
edm	41078
dmu	17753
vcu	51286
utç	4979
sup	123899
eos	58775
zım	53999
osv	22488
ısp	19196
esd	82680
osc	69077
pok	22480
ivl	21274
spm	46854
pmr	1393
mrs	6093
oub	20967
bhy	407
hym	9323
ymo	36656
mou	50950
rüe	8403
üeğ	1865
töğ	2308
rkk	32707
rşu	36905
ahv	28018
hvl	1096
vld	548
fae	45561
rtg	29015
evz	13944
vza	13028
zae	18100
unr	19211
nrü	6439
üsu	17171
umı	1827
mıs	82689
ülz	1117
taj	41506
aja	128864
jab	9389
emm	257560
mmu	214449
ruş	29243
mub	15681
ğao	2917
mig	51900
yaö	24863
mıg	34294
ipr	114190
iğn	4837
ğna	1183
bık	5104
eah	24484
hvi	13748
çığ	9878
ğaç	30424
unı	2066
üdi	24363
ışc	3495
evv	14872
vve	101780
icr	67141
crk	3128
sku	52538
üyu	3700
teö	17191
saz	15651
mie	82661
ief	30444
ihz	1335
ovh	5800
vha	17396
imk	131587
mkı	17132
rbk	4356
bkz	5960
kzs	617
zsu	11256
roc	138280
nsz	4056
szk	4685
zku	47326
ovs	34552
fit	28396
itn	18197
mdı	14638
smh	2769
cüm	33808
osd	47047
sdo	45766
cif	27602
zmı	15806
ırz	9571
due	55642
ueğ	4856
kud	38192
düs	44322
üsv	2979
eöğ	23479
lhu	9996
ukm	48593
dıf	27173
ıfr	24415
fra	383566
faa	77909
irf	112200
rfr	60648
bou	74241
oug	49755
ugl	14965
gle	137739
bii	33640
urj	9938
rju	16958
juv	13259
ogo	82668
tçı	75732
ütm	15636
iüy	28444
fle	83341
tyü	13619
nup	19305
mni	44398
aşö	9750
şöy	16618
çai	11878
isd	42680
aff	54326
ffa	100268
fai	45249
efn	37704
fno	9633
ouv	14601
uie	9638
efd	9621
crd	8847
agr	121844
ico	178257
mkr	8677
nör	45281
tez	55361
ezy	39238
ziö	3235
eau	63477
aud	54050
con	248832
miu	21063
miv	39472
ırü	18281
egu	48452
doc	71741
oct	29740
rll	4942
lld	21004
ifü	4725
fün	4785
nnv	3713
kga	35217
ukv	15892
kif	67337
ifı	5039
puş	1877
efı	7999
aah	19187
ayu	50524
ünf	5890
nfu	43279
fur	30725
nop	64175
opt	70092
los	207455
ıvc	359
iud	5075
şko	30131
slu	45569
rsb	34195
sbu	66684
rgd	44218
gda	44417
idı	14127
utş	2407
tşe	16368
vke	8904
etp	101202
paş	104040
aşü	6704
şüp	16321
ğüv	5434
ump	46842
zsü	6726
tıf	27058
tdü	23397
eçb	4942
myo	36823
olj	7139
lja	25923
jan	137279
aof	15992
ofi	100648
küy	13498
nük	46589
shü	4280
öza	28780
ıek	34986
ımb	58286
rlo	91782
ovp	7159
vpo	6631
pod	33511
odv	4068
dvo	8975
vor	37790
ago	158148
gov	72726
ove	238241
eşç	23124
şçe	8211
nsk	71468
cıp	15587
tuv	33334
şvu	23009
hif	19788
ifr	60064
eea	108413
aey	38130
nüe	7242
üem	2107
riü	34568
yiu	7115
iur	11537
düv	20547
reu	68774
ott	153472
pib	12248
eab	53989
mof	20257
ofu	17275
fun	39808
deu	66304
sıe	73640
ıet	36738
pag	122890
rtc	30060
rst	389905
üsk	23723
rkş	9524
kşu	11869
eşs	18579
lmo	54681
tof	76446
ofş	275
fşe	2190
rif	111154
fiç	3090
ssa	255083
rks	93192
pık	47424
rog	143120
üls	22171
cup	53445
zmu	12003
lsr	11436
uzs	19967
srl	2102
çba	17289
flı	10792
gii	22641
nbk	2833
kzm	6434
aib	21524
eey	34377
mna	49192
tsk	29686
üso	12754
alp	160629
lpa	161308
pat	224799
tiz	74199
pru	20151
ivb	15503
vbn	715
bni	16443
rff	139759
ffo	67672
ndp	81647
dpo	15221
pop	96267
opi	79489
drl	4770
llv	13707
lvd	2470
vdn	947
dnd	2660
ımn	12487
mnd	2622
yez	15240
sro	76025
alş	12107
şov	15531
eaj	5155
ıvb	1811
vbg	2577
bge	5811
esy	82832
zdd	512
pif	4885
dop	22389
iör	22575
ıaj	1765
zmv	6536
mvb	930
vbs	1859
bsu	4800
skt	11450
kts	4406
tsy	10502
dez	37048
ezo	250717
ahs	85011
hsı	11039
ümb	30259
isc	152559
ubk	3652
bkh	2169
rcp	2932
cpa	16924
böm	191
öme	26815
yov	12985
stö	6212
üsb	3236
rob	164969
obö	10204
ğkt	10
ium	114519
nej	28129
jat	9774
siü	44000
stf	50735
thü	13174
tus	128200
önv	1895
kuv	92482
uvy	1348
vyi	2515
abm	5268
bmm	23496
mmn	4307
nşü	6410
tbm	23121
mmv	2774
rsv	19984
çgi	6920
ahy	30116
hya	42060
ağo	7085
rod	145048
ksk	20843
skö	7679
agı	4160
gıp	1775
pbe	25540
map	106324
ups	28918
stm	74856
zki	15774
düö	2193
meb	91686
şük	56692
ükr	33692
krü	10873
rüd	88860
üto	35629
çei	11831
übö	7934
cra	69020
cir	46362
kpb	1340
pbn	817
ntk	20952
tkp	2661
kpn	1926
pni	17344
meç	16257
eyf	23159
yfi	25477
fiy	32703
tsp	47496
paf	25407
afo	70670
oye	26462
evf	9636
vfi	16487
nöe	443
öey	1578
şij	2440
ija	57392
moc	24968
cui	21307
uin	59714
yie	21229
mep	61772
ıif	9860
ifş	3054
fşa	9375
şee	1632
ğüi	8543
çıt	9614
umv	33376
mva	203608
cuö	13162
aaz	38728
azr	15337
zra	18701
ağb	12478
ğbe	4202
asf	26311
sfi	65897
zıd	24182
kzk	786
übo	15635
aği	8407
nms	7041
ğüş	1351
kzi	8109
kzv	1021
tdr	7320
drs	9641
mih	51921
hço	914
uhl	9291
hlu	5733
zmf	2871
eşö	5050
oty	11760
ihy	11988
lok	53135
scb	22106
cbd	6222
bde	22115
dıç	13898
odi	95623
rçt	465
üpy	197344
mku	124142
uyb	1804
ybı	8308
bış	788
lho	24987
hoz	2963
ozv	3369
smü	13303
hşü	147
şaz	2956
küv	4086
şur	32720
vai	28717
cub	29120
tce	32695
adk	16245
dke	12159
hse	63041
yne	62737
rpo	110001
ioz	6466
oze	20085
eib	23181
opç	10481
pçu	8793
rtk	44981
kpl	13234
mra	48968
üba	39149
aşn	7570
şna	6540
üty	1435
tyu	17328
nzu	6734
ümv	11181
elu	45564
luz	13647
kıg	5156
aaç	63998
iez	6573
duj	6111
jiz	1257
znn	230
lno	26342
zif	12907
fei	21652
sae	26156
şüm	13374
ışu	22342
şuş	10516
apb	12435
kaj	11103
jit	33259
inj	33216
ymi	61974
şne	6253
uçe	15607
yül	5073
pap	67133
pav	34778
chv	21492
gui	55116
zot	13084
otf	6978
tfr	39056
ızr	11278
psı	8067
iür	25611
caç	20016
tkl	4216
eşh	12835
şhu	4911
lkd	31215
muo	15181
uşy	8408
şyı	16993
ytü	14324
rbd	3821
bds	7107
dsy	6165
vuz	23843
şuv	2711
ltl	13257
vyü	1674
yüc	14599
ltk	16983
kpm	1405
pmk	2566
mkd	1820
